"State","Region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index","Year","Quarter"
"KY","South","1981-03-01",41384,36487,4898,11.8,0.382,0,1981,1
"KY","South","1981-06-01",41645,37030,4615,11.1,0.384,0,1981,2
"KY","South","1981-09-01",41822,37598,4224,10.1,0.386,0,1981,3
"KY","South","1981-12-01",42012,38263,3748,8.9,0.388,0,1981,4
"KY","South","1982-03-01",42249,39018,3232,7.6,0.39,0,1982,1
"KY","South","1982-06-01",42514,39817,2697,6.3,0.392,0,1982,2
"KY","South","1982-09-01",42821,40536,2285,5.3,0.395,0,1982,3
"KY","South","1982-12-01",43213,41053,2161,5,0.399,0,1982,4
"KY","South","1983-03-01",43659,41476,2183,5,0.403,0,1983,1
"KY","South","1983-06-01",44102,41896,2205,5,0.407,0,1983,2
"KY","South","1983-09-01",44516,42290,2226,5,0.411,0,1983,3
"KY","South","1983-12-01",44910,42664,2245,5,0.414,0,1983,4
"KY","South","1984-03-01",45302,43037,2265,5,0.418,0,1984,1
"KY","South","1984-06-01",45679,43395,2284,5,0.422,0,1984,2
"KY","South","1984-09-01",46083,43779,2304,5,0.425,0,1984,3
"KY","South","1984-12-01",46510,44184,2325,5,0.429,0,1984,4
"KY","South","1985-03-01",46968,44619,2348,5,0.433,0,1985,1
"KY","South","1985-06-01",47459,45086,2373,5,0.438,0,1985,2
"KY","South","1985-09-01",47996,45596,2400,5,0.443,0,1985,3
"KY","South","1985-12-01",48613,46182,2431,5,0.449,0,1985,4
"KY","South","1986-03-01",49299,46834,2465,5,0.455,0,1986,1
"KY","South","1986-06-01",50037,47535,2502,5,0.462,0,1986,2
"KY","South","1986-09-01",50807,48267,2540,5,0.469,0,1986,3
"KY","South","1986-12-01",51618,49037,2581,5,0.476,0,1986,4
"KY","South","1987-03-01",52448,49825,2622,5,0.484,0.001,1987,1
"KY","South","1987-06-01",53284,50620,2664,5,0.492,0.001,1987,2
"KY","South","1987-09-01",54120,51414,2706,5,0.499,0.001,1987,3
"KY","South","1987-12-01",54943,52196,2747,5,0.507,0.001,1987,4
"KY","South","1988-03-01",55774,52985,2789,5,0.515,0.001,1988,1
"KY","South","1988-06-01",56609,53778,2830,5,0.522,0.001,1988,2
"KY","South","1988-09-01",57450,54577,2872,5,0.53,0.002,1988,3
"KY","South","1988-12-01",58282,55368,2914,5,0.538,0.002,1988,4
"KY","South","1989-03-01",59098,56143,2955,5,0.545,0.002,1989,1
"KY","South","1989-06-01",59885,56891,2994,5,0.553,0.003,1989,2
"KY","South","1989-09-01",60630,57599,3032,5,0.56,0.003,1989,3
"KY","South","1989-12-01",61303,58238,3065,5,0.566,0.003,1989,4
"KY","South","1990-03-01",61905,58809,3095,5,0.571,0.003,1990,1
"KY","South","1990-06-01",62460,59337,3123,5,0.576,0.004,1990,2
"KY","South","1990-09-01",63039,59887,3152,5,0.582,0.004,1990,3
"KY","South","1990-12-01",63608,60427,3180,5,0.587,0.004,1990,4
"KY","South","1991-03-01",64204,60975,3229,5,0.592,0.005,1991,1
"KY","South","1991-06-01",64828,61586,3241,5,0.598,0.005,1991,2
"KY","South","1991-09-01",65513,62238,3276,5,0.605,0.005,1991,3
"KY","South","1991-12-01",66303,62988,3315,5,0.612,0.005,1991,4
"KY","South","1992-03-01",67189,63830,3359,5,0.62,0.006,1992,1
"KY","South","1992-06-01",68150,64743,3408,5,0.629,0.007,1992,2
"KY","South","1992-09-01",69195,65736,3460,5,0.639,0.009,1992,3
"KY","South","1992-12-01",70294,66780,3515,5,0.649,0.011,1992,4
"KY","South","1993-03-01",71432,67860,3572,5,0.659,0.013,1993,1
"KY","South","1993-06-01",72612,68982,3631,5,0.67,0.016,1993,2
"KY","South","1993-09-01",73825,70134,3691,5,0.681,0.019,1993,3
"KY","South","1993-12-01",75075,71321,3754,5,0.693,0.022,1993,4
"KY","South","1994-03-01",76349,72532,3817,5,0.705,0.027,1994,1
"KY","South","1994-06-01",77593,73713,3880,5,0.716,0.033,1994,2
"KY","South","1994-09-01",78792,74853,3940,5,0.727,0.04,1994,3
"KY","South","1994-12-01",79948,75951,3997,5,0.738,0.046,1994,4
"KY","South","1995-03-01",81084,77030,4054,5,0.748,0.051,1995,1
"KY","South","1995-06-01",82222,78111,4111,5,0.759,0.057,1995,2
"KY","South","1995-09-01",83366,79197,4168,5,0.769,0.062,1995,3
"KY","South","1995-12-01",84517,80291,4226,5,0.78,0.069,1995,4
"KY","South","1996-03-01",85662,81379,4283,5,0.791,0.079,1996,1
"KY","South","1996-06-01",86823,82482,4341,5,0.801,0.093,1996,2
"KY","South","1996-09-01",87988,83588,4399,5,0.812,0.113,1996,3
"KY","South","1996-12-01",89132,84675,4457,5,0.823,0.137,1996,4
"KY","South","1997-03-01",90247,85734,4512,5,0.833,0.165,1997,1
"KY","South","1997-06-01",91329,86762,4566,5,0.843,0.197,1997,2
"KY","South","1997-09-01",92413,87792,4621,5,0.853,0.229,1997,3
"KY","South","1997-12-01",93541,88864,4677,5,0.863,0.257,1997,4
"KY","South","1998-03-01",94771,90033,4739,5,0.875,0.28,1998,1
"KY","South","1998-06-01",96131,91325,4807,5,0.887,0.3,1998,2
"KY","South","1998-09-01",97593,92714,4880,5,0.901,0.324,1998,3
"KY","South","1998-12-01",99146,94189,4957,5,0.915,0.363,1998,4
"KY","South","1999-03-01",100748,95711,5037,5,0.93,0.428,1999,1
"KY","South","1999-06-01",102358,97240,5118,5,0.945,0.518,1999,2
"KY","South","1999-09-01",103949,98751,5197,5,0.959,0.631,1999,3
"KY","South","1999-12-01",105490,100215,5274,5,0.973,0.76,1999,4
"KY","South","2000-03-01",106969,101621,5348,5,0.987,0.884,2000,1
"KY","South","2000-06-01",108363,102945,5418,5,1,1,2000,2
"KY","South","2000-09-01",109695,103695,6000,5.5,1.012,1.108,2000,3
"KY","South","2000-12-01",110993,104476,6517,5.9,1.024,1.205,2000,4
"KY","South","2001-03-01",112283,105272,7010,6.2,1.036,1.299,2001,1
"KY","South","2001-06-01",113584,106083,7501,6.6,1.048,1.392,2001,2
"KY","South","2001-09-01",114903,106926,7976,6.9,1.06,1.481,2001,3
"KY","South","2001-12-01",116246,107814,8432,7.3,1.073,1.567,2001,4
"KY","South","2002-03-01",117632,108599,9033,7.7,1.086,1.678,2002,1
"KY","South","2002-06-01",119098,109302,9796,8.2,1.099,1.821,2002,2
"KY","South","2002-09-01",120657,109765,10893,9,1.113,2.027,2002,3
"KY","South","2002-12-01",122340,109838,12502,10.2,1.129,2.329,2002,4
"KY","South","2003-03-01",124118,109816,14301,11.5,1.145,2.67,2003,1
"KY","South","2003-06-01",125979,109759,16220,12.9,1.163,3.032,2003,2
"KY","South","2003-09-01",127898,110187,17711,13.8,1.18,3.315,2003,3
"KY","South","2003-12-01",129842,111615,18226,14,1.198,3.416,2003,4
"KY","South","2004-03-01",131791,114248,17544,13.3,1.216,3.29,2004,1
"KY","South","2004-06-01",133704,117759,15945,11.9,1.234,2.993,2004,2
"KY","South","2004-09-01",135627,121505,14122,10.4,1.252,2.653,2004,3
"KY","South","2004-12-01",137586,124847,12738,9.3,1.27,2.395,2004,4
"KY","South","2005-03-01",139572,127154,12418,8.9,1.288,2.337,2005,1
"KY","South","2005-06-01",141597,128864,12733,9,1.307,2.399,2005,2
"KY","South","2005-09-01",143630,130422,13208,9.2,1.325,2.491,2005,3
"KY","South","2005-12-01",145611,132274,13337,9.2,1.344,2.518,2005,4
"KY","South","2006-03-01",147480,134747,12732,8.6,1.361,2.405,2006,1
"KY","South","2006-06-01",149155,137557,11598,7.8,1.376,2.193,2006,2
"KY","South","2006-09-01",150670,140286,10384,6.9,1.39,1.965,2006,3
"KY","South","2006-12-01",152040,142523,9517,6.3,1.403,1.802,2006,4
"KY","South","2007-03-01",153249,144047,9202,6,1.414,1.744,2007,1
"KY","South","2007-06-01",154232,145121,9112,5.9,1.423,1.729,2007,2
"KY","South","2007-09-01",154944,146207,8737,5.6,1.43,1.658,2007,3
"KY","South","2007-12-01",155436,147665,7772,5,1.434,1.457,2007,4
"KY","South","2008-03-01",155749,147962,7787,5,1.437,1.088,2008,1
"KY","South","2008-06-01",155945,148148,7797,5,1.439,0.742,2008,2
"KY","South","2008-09-01",156051,148248,7803,5,1.44,0.51,2008,3
"KY","South","2008-12-01",156123,148317,7806,5,1.441,0.388,2008,4
"KY","South","2009-03-01",156255,148442,7813,5,1.442,0.357,2009,1
"KY","South","2009-06-01",156448,148397,8051,5.1,1.444,0.368,2009,2
"KY","South","2009-09-01",156676,147771,8905,5.7,1.446,0.406,2009,3
"KY","South","2009-12-01",156904,146794,10110,6.4,1.448,0.462,2009,4
"KY","South","2010-03-01",157085,146536,10549,6.7,1.45,0.481,2010,1
"KY","South","2010-06-01",157229,146811,10418,6.6,1.451,0.475,2010,2
"KY","South","2010-09-01",157337,148260,9077,5.8,1.452,0.414,2010,3
"KY","South","2010-12-01",157354,149487,7868,5,1.452,0.266,2010,4
"KY","South","2011-03-01",157304,149439,7865,5,1.452,0.141,2011,1
"KY","South","2011-06-01",157433,149561,7872,5,1.453,0.077,2011,2
"KY","South","2011-09-01",157903,150008,7895,5,1.457,0.067,2011,3
"KY","South","2011-12-01",158776,150010,8766,5.5,1.465,0.075,2011,4
"KY","South","2012-03-01",160016,150013,10002,6.3,1.477,0.085,2012,1
"KY","South","2012-06-01",161456,150019,11437,7.1,1.49,0.098,2012,2
"KY","South","2012-09-01",162906,150026,12880,7.9,1.503,0.11,2012,3
"KY","South","2012-12-01",164341,150035,14306,8.7,1.517,0.122,2012,4
"KY","South","2013-03-01",165773,150046,15728,9.5,1.53,0.135,2013,1
"LA","South","1975-03-01",23302,22137,1165,5,0.212,0,1975,1
